name,mean,min,max,std
rouge_1_p,0.5096458306152086,0.12903225806451613,1.0,0.1871972453102759
rouge_1_r,0.1305886110732201,0.02962962962962963,0.3333333333333333,0.06035992824028043
rouge_1_f,0.20530502822575517,0.051612900978147865,0.4761904721088436,0.08729465391370726
rouge_2_p,0.22824977525587226,0.0,1.0,0.22626656150194988
rouge_2_r,0.0475230795264521,0.0,0.21794871794871795,0.04770369688260689
rouge_2_f,0.07761387517170093,0.0,0.32692307317307695,0.07637566033140343
rouge_l_p,0.45886839476589336,0.12903225806451613,1.0,0.1915627834370571
rouge_l_r,0.1178787166887803,0.025210084033613446,0.31666666666666665,0.06008414413773141
rouge_l_f,0.18522533658035453,0.0434782584950642,0.45238094829931974,0.0878674309682308
