name,mean,min,max,std
rouge_1_p,0.31108597285067874,0.2692307692307692,0.35294117647058826,0.059192196615163506
rouge_1_r,0.06831298557158713,0.0660377358490566,0.07058823529411765,0.003217689015388285
rouge_1_f,0.11185382947145256,0.10606060289715344,0.1176470560457517,0.00819285959127405
rouge_2_p,0.051250000000000004,0.04,0.0625,0.01590990257669732
rouge_2_r,0.008465608465608466,0.007407407407407408,0.009523809523809525,0.0014965222882254979
rouge_2_f,0.014514460344095814,0.012499997363281804,0.016528923324909822,0.0028488808683657034
rouge_l_p,0.26244343891402716,0.23076923076923078,0.29411764705882354,0.044794094735799386
rouge_l_r,0.05771365149833518,0.05660377358490566,0.058823529411764705,0.0015696043977503815
rouge_l_f,0.09447415032706757,0.09090908774563831,0.09803921290849682,0.005041759853366086
