cluster_id,rouge_1_p,rouge_1_r,rouge_1_f,rouge_2_p,rouge_2_r,rouge_2_f,rouge_l_p,rouge_l_r,rouge_l_f
1.0,0.36585365853658536,0.5660377358490566,0.4444444396751715,0.1652892561983471,0.29411764705882354,0.21164020703339784,0.34146341463414637,0.5283018867924528,0.4148148100455419
2.0,0.2882882882882883,0.3855421686746988,0.32989690232065044,0.06896551724137931,0.0970873786407767,0.08064515643372819,0.2702702702702703,0.3614457831325301,0.3092783456196196
3.0,0.18181818181818182,0.23333333333333334,0.2043795571207844,0.03940886699507389,0.057971014492753624,0.04692081629604198,0.14935064935064934,0.19166666666666668,0.16788320675582094
4.0,0.35766423357664234,0.5,0.4170212717334541,0.1827956989247312,0.2537313432835821,0.21249999513203138,0.30656934306569344,0.42857142857142855,0.35744680364834774
5.0,0.524390243902439,0.4056603773584906,0.4574468035921232,0.27884615384615385,0.22137404580152673,0.24680850570430066,0.5,0.3867924528301887,0.4361702078474423
6.0,0.2716049382716049,0.24444444444444444,0.25730993653431833,0.06,0.05454545454545454,0.057142852154195456,0.2345679012345679,0.2111111111111111,0.22222221723607277
7.0,0.21428571428571427,0.2459016393442623,0.2290076286113864,0.024691358024691357,0.027777777777777776,0.02614378586697519,0.2,0.22950819672131148,0.21374045303886735
8.0,0.5163934426229508,0.6702127659574468,0.5833333284173526,0.34972677595628415,0.512,0.4155844107617221,0.5081967213114754,0.6595744680851063,0.5740740691580934
9.0,0.711864406779661,0.46153846153846156,0.5599999952275556,0.44285714285714284,0.248,0.3179487133464826,0.6779661016949152,0.43956043956043955,0.5333333285608889
10.0,0.3194444444444444,0.40707964601769914,0.3579766487692471,0.05472636815920398,0.07801418439716312,0.06432748053401083,0.2569444444444444,0.3274336283185841,0.2879377382634105
11.0,0.37423312883435583,0.5213675213675214,0.43571428084923475,0.1623931623931624,0.2585034013605442,0.19947506087750855,0.32515337423312884,0.452991452991453,0.3785714237063776
12.0,0.4742268041237113,0.5897435897435898,0.5257142807732246,0.3467741935483871,0.40186915887850466,0.37229436732145205,0.422680412371134,0.5256410256410257,0.4685714236303674
