name,mean,min,max,std
rouge_1_p,0.4014835677682386,0.14210526315789473,1.0,0.14051330093458453
rouge_1_r,0.4835756146911159,0.11627906976744186,0.9634146341463414,0.14143440444604083
rouge_1_f,0.42451293676009433,0.12987012493843836,0.7707317025170733,0.11238019307180132
rouge_2_p,0.205827808253568,0.0,1.0,0.15589047170608156
rouge_2_r,0.25821324803733664,0.0,0.900990099009901,0.16103445401878164
rouge_2_f,0.2183426000292576,0.0,0.6618181771705124,0.13766799157274326
rouge_l_p,0.3678541008042856,0.12105263157894737,1.0,0.14384671979060795
rouge_l_r,0.44153236341097996,0.11627906976744186,0.9634146341463414,0.14324209887468967
rouge_l_f,0.3882381014197192,0.12987012493843836,0.7707317025170733,0.11843208729647513
