cluster_id,rouge_1_p,rouge_1_r,rouge_1_f,rouge_2_p,rouge_2_r,rouge_2_f,rouge_l_p,rouge_l_r,rouge_l_f
1.0,0.3155080213903743,0.5566037735849056,0.40273037080874563,0.09294871794871795,0.21323529411764705,0.1294642814859695,0.26737967914438504,0.4716981132075472,0.34129692370976955
2.0,0.2786885245901639,0.6144578313253012,0.3834586423231952,0.08870967741935484,0.21359223300970873,0.1253561212094059,0.23497267759562843,0.5180722891566265,0.3233082663833456
3.0,0.2711864406779661,0.4,0.32323231841648814,0.11870503597122302,0.2391304347826087,0.15865384172013697,0.2542372881355932,0.375,0.303030298214468
4.0,0.2781456953642384,0.42857142857142855,0.3373493928168901,0.10526315789473684,0.16417910447761194,0.12827987862098292,0.2251655629139073,0.3469387755102041,0.2730923647044403
5.0,0.30927835051546393,0.2830188679245283,0.2955664974728822,0.07575757575757576,0.07633587786259542,0.07604562237649848,0.23711340206185566,0.2169811320754717,0.22660098023150294
6.0,0.509090909090909,0.6222222222222222,0.5599999950500001,0.3233082706766917,0.39090909090909093,0.35390946006536944,0.4727272727272727,0.5777777777777777,0.51999999505
7.0,0.2736842105263158,0.4262295081967213,0.3333333285708416,0.12612612612612611,0.19444444444444445,0.15300545970796395,0.2736842105263158,0.4262295081967213,0.3333333285708416
8.0,0.29441624365482233,0.6170212765957447,0.3986254251796743,0.13256484149855907,0.368,0.19491525034338197,0.2639593908629442,0.5531914893617021,0.3573883117776125
9.0,0.4268292682926829,0.38461538461538464,0.40462427247017946,0.1308411214953271,0.112,0.12068965020251209,0.3780487804878049,0.34065934065934067,0.3583814979037055
10.0,0.2926829268292683,0.4247787610619469,0.346570392281406,0.057777777777777775,0.09219858156028368,0.07103824662949058,0.27439024390243905,0.39823008849557523,0.3249097424619115
11.0,0.38095238095238093,0.5470085470085471,0.4491228021776547,0.145748987854251,0.24489795918367346,0.18274111207335939,0.3392857142857143,0.48717948717948717,0.39999999516011087
12.0,0.27941176470588236,0.48717948717948717,0.35514018228316885,0.1306532663316583,0.24299065420560748,0.16993463597483888,0.2426470588235294,0.4230769230769231,0.3084112103205521
13.0,0.33858267716535434,0.3644067796610169,0.35102040317001254,0.11731843575418995,0.1346153846153846,0.12537312935192713,0.30708661417322836,0.3305084745762712,0.31836734194552274
14.0,0.7333333333333333,0.6346153846153846,0.6804123661600595,0.6521739130434783,0.5514705882352942,0.5976095567879876,0.7333333333333333,0.6346153846153846,0.6804123661600595
15.0,0.3525641025641026,0.5188679245283019,0.41984732342637376,0.19672131147540983,0.32432432432432434,0.24489795448354856,0.3333333333333333,0.49056603773584906,0.3969465600675951
16.0,0.2896551724137931,0.4421052631578947,0.349999995217014,0.09274193548387097,0.184,0.12332439232654605,0.2482758620689655,0.37894736842105264,0.2999999952170139
17.0,0.594059405940594,0.6976744186046512,0.6417112249786955,0.4740740740740741,0.6274509803921569,0.5400843832825937,0.5841584158415841,0.686046511627907,0.63101603781292
18.0,0.44871794871794873,0.5833333333333334,0.5072463718966604,0.37894736842105264,0.5142857142857142,0.43636363147842055,0.4358974358974359,0.5666666666666667,0.4927536182734721
19.0,0.1476510067114094,0.3384615384615385,0.20560747240588706,0.02666666666666667,0.07792207792207792,0.03973509553857323,0.12751677852348994,0.2923076923076923,0.177570089228317
20.0,0.3684210526315789,0.25,0.29787233560887283,0.15217391304347827,0.1111111111111111,0.1284403620941,0.34210526315789475,0.23214285714285715,0.276595739864192
21.0,0.35714285714285715,0.4411764705882353,0.3947368371606648,0.1242603550295858,0.1640625,0.14141413650942666,0.30952380952380953,0.38235294117647056,0.34210525821329646
22.0,0.6228070175438597,0.6283185840707964,0.6255506557930486,0.5276073619631901,0.5058823529411764,0.5165165115187259,0.6140350877192983,0.6194690265486725,0.616740083105824
23.0,0.4105960264900662,0.7848101265822784,0.5391304302725898,0.2644628099173554,0.6095238095238096,0.368876076471028,0.39072847682119205,0.7468354430379747,0.5130434737508508
24.0,0.1864406779661017,0.39285714285714285,0.2528735588532171,0.015810276679841896,0.0425531914893617,0.023054751093025284,0.15819209039548024,0.3333333333333333,0.21455938260800644
25.0,0.3872549019607843,0.6869565217391305,0.4952978010318296,0.2336448598130841,0.4838709677419355,0.3151260460282643,0.36764705882352944,0.6521739130434783,0.47021943112587344
26.0,0.43884892086330934,0.7261904761904762,0.5470851970978705,0.2975609756097561,0.5754716981132075,0.3922829537060204,0.4172661870503597,0.6904761904761905,0.520179367501458
27.0,0.34705882352941175,0.5267857142857143,0.41843971152356524,0.14056224899598393,0.23648648648648649,0.1763224134596376,0.31176470588235294,0.4732142857142857,0.3758865200342036
28.0,0.35443037974683544,0.5773195876288659,0.43921568156063057,0.16483516483516483,0.32142857142857145,0.2179176710633234,0.34177215189873417,0.5567010309278351,0.4235294070508266
29.0,0.5217391304347826,0.6666666666666666,0.5853658487328972,0.36585365853658536,0.47368421052631576,0.4128440317797323,0.5,0.6388888888888888,0.5609756048304582
30.0,0.37158469945355194,0.5714285714285714,0.4503311210523662,0.20220588235294118,0.3374233128834356,0.2528735585323293,0.36065573770491804,0.5546218487394958,0.43708608793978343
31.0,0.30434782608695654,0.4188034188034188,0.3525179807367631,0.06276150627615062,0.10416666666666667,0.07832897703086149,0.2546583850931677,0.3504273504273504,0.2949640239022307
32.0,0.7878787878787878,0.40310077519379844,0.5333333288552269,0.5769230769230769,0.27607361963190186,0.37344397902446586,0.7121212121212122,0.3643410852713178,0.48205127757317556
33.0,0.5363636363636364,0.4609375,0.49579831435633076,0.3137254901960784,0.2807017543859649,0.29629629131172847,0.4818181818181818,0.4140625,0.4453781462891039
34.0,0.5777777777777777,0.2857142857142857,0.38235293674848614,0.37735849056603776,0.19607843137254902,0.25806451162872013,0.5555555555555556,0.27472527472527475,0.367647054395545
35.0,0.8333333333333334,0.5194805194805194,0.6399999952691201,0.6935483870967742,0.46236559139784944,0.5548387048774194,0.8333333333333334,0.5194805194805194,0.6399999952691201
36.0,0.6422764227642277,0.9634146341463414,0.7707317025170733,0.5229885057471264,0.900990099009901,0.6618181771705124,0.6422764227642277,0.9634146341463414,0.7707317025170733
37.0,0.358974358974359,0.2153846153846154,0.26923076454326933,0.0784313725490196,0.042105263157894736,0.05479451600206456,0.2564102564102564,0.15384615384615385,0.19230768762019243
38.0,0.32456140350877194,0.44047619047619047,0.37373736885215797,0.05521472392638037,0.08181818181818182,0.06593406112251643,0.2719298245614035,0.36904761904761907,0.3131313082460975
39.0,0.40707964601769914,0.8,0.5395894383450436,0.24797843665768193,0.6013071895424836,0.35114503403334596,0.37168141592920356,0.7304347826086957,0.4926686172306741
40.0,0.3063063063063063,0.43037974683544306,0.3578947319839335,0.1360544217687075,0.2,0.1619433150190957,0.27927927927927926,0.3924050632911392,0.3263157846155125
41.0,0.3660130718954248,0.5544554455445545,0.44094487709932423,0.19069767441860466,0.31297709923664124,0.2369942149478767,0.3464052287581699,0.5247524752475248,0.4173228298552297
42.0,0.3893805309734513,0.6567164179104478,0.4888888842154322,0.19444444444444445,0.34146341463414637,0.24778760599577104,0.36283185840707965,0.6119402985074627,0.45555555088209876
43.0,0.4140625,0.41732283464566927,0.41568626950988086,0.21176470588235294,0.21428571428571427,0.21301774647946511,0.375,0.3779527559055118,0.376470583235371
44.0,0.35772357723577236,0.5866666666666667,0.44444443973829206,0.24375,0.41935483870967744,0.30830039060757086,0.35772357723577236,0.5866666666666667,0.44444443973829206
45.0,0.18666666666666668,0.25925925925925924,0.21705425869839565,0.03529411764705882,0.046153846153846156,0.039999995088889496,0.16,0.2222222222222222,0.18604650676041115
46.0,0.4380952380952381,0.4107142857142857,0.4239631286457559,0.1836734693877551,0.18620689655172415,0.18493150184954976,0.42857142857142855,0.4017857142857143,0.41474653878400486
47.0,0.6739130434782609,0.5486725663716814,0.6048780438329567,0.4774774774774775,0.3706293706293706,0.4173228297250295,0.6304347826086957,0.5132743362831859,0.5658536535890543
48.0,0.4666666666666667,0.4083333333333333,0.43555555057777784,0.22556390977443608,0.18518518518518517,0.20338982555679413,0.3904761904761905,0.3416666666666667,0.3644444394666667
49.0,0.4444444444444444,0.5045045045045045,0.4725738346824761,0.2573099415204678,0.3308270676691729,0.28947367928865136,0.42063492063492064,0.4774774774774775,0.44725737898627355
50.0,0.3626373626373626,0.36666666666666664,0.36464087897805325,0.06666666666666667,0.064,0.06530611745106245,0.2857142857142857,0.28888888888888886,0.2872928126797107
51.0,0.54,0.40298507462686567,0.46153845664402077,0.3333333333333333,0.2236842105263158,0.2677165306268213,0.48,0.3582089552238806,0.4102564053619695
52.0,0.5473684210526316,0.4369747899159664,0.4859813034741026,0.2595419847328244,0.20606060606060606,0.2297297247956995,0.47368421052631576,0.37815126050420167,0.420560742726439
53.0,0.25165562913907286,0.36538461538461536,0.29803921085613233,0.059907834101382486,0.10077519379844961,0.07514450399395264,0.2052980132450331,0.2980769230769231,0.2431372500718186
54.0,0.3228346456692913,0.44565217391304346,0.3744292188720002,0.1696969696969697,0.2413793103448276,0.19928825137979522,0.2992125984251969,0.41304347826086957,0.34703195859802766
55.0,0.27044025157232704,0.581081081081081,0.36909870811177214,0.13333333333333333,0.3516483516483517,0.19335347033342162,0.24528301886792453,0.527027027027027,0.3347639441632744
56.0,0.5714285714285714,0.5964912280701754,0.5836909821267662,0.3672316384180791,0.4452054794520548,0.4024767752318148,0.5630252100840336,0.5877192982456141,0.5751072911396417
57.0,0.2805755395683453,0.3786407766990291,0.3223140446974251,0.05670103092783505,0.08270676691729323,0.06727828263576802,0.2302158273381295,0.3106796116504854,0.2644628050280036
58.0,0.24675324675324675,0.25675675675675674,0.2516556241410465,0.07920792079207921,0.09876543209876543,0.08791208297246736,0.22077922077922077,0.22972972972972974,0.225165557915881
59.0,0.39644970414201186,0.67,0.4981412592694962,0.14942528735632185,0.2932330827067669,0.1979695386749209,0.3431952662721893,0.58,0.4312267611282321
60.0,0.48366013071895425,0.6491228070175439,0.5543071112115474,0.23045267489711935,0.34355828220858897,0.27586206415964964,0.43790849673202614,0.5877192982456141,0.5018726542827084
61.0,0.35555555555555557,0.2807017543859649,0.3137254852652826,0.1452991452991453,0.09883720930232558,0.1176470540046218,0.3111111111111111,0.24561403508771928,0.2745097989907728
62.0,0.2975206611570248,0.3103448275862069,0.3037974633566558,0.12883435582822086,0.15217391304347827,0.13953487875542228,0.256198347107438,0.2672413793103448,0.2616033705296516
63.0,0.22033898305084745,0.34210526315789475,0.2680412323477522,0.010714285714285714,0.02158273381294964,0.014319804635427235,0.1977401129943503,0.30701754385964913,0.24054982341304432
64.0,0.40860215053763443,0.4,0.4042553141495021,0.19090909090909092,0.168,0.17872339927569048,0.3333333333333333,0.3263157894736842,0.3297872290431191
65.0,0.36486486486486486,0.6352941176470588,0.46351930867026475,0.12946428571428573,0.23577235772357724,0.16714696948699861,0.33783783783783783,0.5882352941176471,0.42918454472176687
66.0,0.3023255813953488,0.45348837209302323,0.3627906928744186,0.11764705882352941,0.21153846153846154,0.15120274454765545,0.2713178294573643,0.4069767441860465,0.3255813905488372
67.0,0.2733333333333333,0.3106060606060606,0.29078013686434284,0.06363636363636363,0.07650273224043716,0.06947890323073265,0.22,0.25,0.23404254821186068
68.0,0.4946236559139785,0.8932038834951457,0.6366781961044529,0.3458904109589041,0.7372262773722628,0.4708624665151787,0.4838709677419355,0.8737864077669902,0.6228373656546258
69.0,0.2947761194029851,0.6171875,0.3989898946148353,0.13176470588235295,0.34146341463414637,0.19015279734002852,0.25,0.5234375,0.33838383400877464
70.0,0.3728813559322034,0.6470588235294118,0.473118274931206,0.23412698412698413,0.43703703703703706,0.30490955618051807,0.3559322033898305,0.6176470588235294,0.45161289858711995
71.0,0.42857142857142855,0.3088235294117647,0.3589743541062167,0.24561403508771928,0.1794871794871795,0.20740740252839518,0.42857142857142855,0.3088235294117647,0.3589743541062167
72.0,0.23893805309734514,0.2903225806451613,0.26213591737722697,0.06134969325153374,0.08196721311475409,0.07017543369996956,0.19469026548672566,0.23655913978494625,0.21359222805683867
73.0,0.49107142857142855,0.6043956043956044,0.5418719162357738,0.25,0.328,0.2837370193125083,0.45535714285714285,0.5604395604395604,0.5024630492407
