name,mean,min,max,std
rouge_1_p,0.27842766941030556,0.27624309392265195,0.28061224489795916,0.0030894562826675473
rouge_1_r,0.5535516093229744,0.5188679245283019,0.5882352941176471,0.049050137429699485
rouge_1_f,0.3700891256576992,0.364238406040086,0.3759398452753124,0.008274167032870898
rouge_2_p,0.0794429141337386,0.0729483282674772,0.0859375,0.009184731414063488
rouge_2_r,0.19365079365079366,0.17777777777777778,0.20952380952380953,0.02244783432338246
rouge_2_f,0.11266596206030924,0.1034482717361216,0.12188365238449689,0.013035782670221416
rouge_l_p,0.24654696132596685,0.2430939226519337,0.25,0.004883334124216495
rouge_l_r,0.48995560488346285,0.46226415094339623,0.5176470588235295,0.039161629723872084
rouge_l_f,0.3276651850113814,0.3245033067023377,0.33082706332042516,0.004471571187222969
