cluster_id,rouge_1_p,rouge_1_r,rouge_1_f,rouge_2_p,rouge_2_r,rouge_2_f,rouge_l_p,rouge_l_r,rouge_l_f
1.0,0.23134328358208955,0.5849056603773585,0.33155079807715404,0.06570841889117043,0.23703703703703705,0.10289388727654813,0.22014925373134328,0.5566037735849056,0.315508017328491
2.0,0.1728395061728395,0.32941176470588235,0.2267206432591913,0.017777777777777778,0.0380952380952381,0.02424241990358204,0.14814814814814814,0.2823529411764706,0.19433197929158003
3.0,0.3424657534246575,0.625,0.4424778715326181,0.2246376811594203,0.4492753623188406,0.29951690376811596,0.3378995433789954,0.6166666666666667,0.43657816651786885
4.0,0.38028169014084506,0.5510204081632653,0.4499999951680556,0.24120603015075376,0.35294117647058826,0.2865671593559368,0.3380281690140845,0.4897959183673469,0.3999999951680556
5.0,0.2403846153846154,0.2336448598130841,0.23696681964556063,0.06569343065693431,0.06818181818181818,0.06691449314299176,0.23076923076923078,0.22429906542056074,0.22748814665977865
6.0,0.45348837209302323,0.42857142857142855,0.4406779611056848,0.26851851851851855,0.26126126126126126,0.26484017764934015,0.4186046511627907,0.3956043956043956,0.40677965602093913
7.0,0.14285714285714285,0.21875,0.17283950139308046,0.034482758620689655,0.05405405405405406,0.04210525840221661,0.14285714285714285,0.21875,0.17283950139308046
8.0,0.3054187192118227,0.6595744680851063,0.41750841318187487,0.13662790697674418,0.373015873015873,0.1999999960756904,0.2857142857142857,0.6170212765957447,0.39057238624584795
9.0,0.4166666666666667,0.2717391304347826,0.32894736364265936,0.08860759493670886,0.05511811023622047,0.06796116032001165,0.4,0.2608695652173913,0.31578946890581727
10.0,0.296969696969697,0.44144144144144143,0.35507245895951484,0.1062992125984252,0.19148936170212766,0.13670885616869108,0.26666666666666666,0.3963963963963964,0.3188405749015438
11.0,0.34074074074074073,0.7863247863247863,0.4754521921639325,0.18491484184914841,0.5170068027210885,0.2724014298109608,0.32222222222222224,0.7435897435897436,0.44961239888227883
12.0,0.3162393162393162,0.4625,0.37563451294287414,0.1566265060240964,0.23853211009174313,0.18909090430571915,0.28205128205128205,0.4125,0.3350253758870365
13.0,0.3069306930693069,0.5210084033613446,0.38629283022525024,0.13636363636363635,0.2692307692307692,0.18103447829518443,0.2722772277227723,0.46218487394957986,0.3426791230601412
14.0,0.5277777777777778,0.3619047619047619,0.42937852624724704,0.25773195876288657,0.17985611510791366,0.21186440193802078,0.5,0.34285714285714286,0.4067796561907498
15.0,0.6178343949044586,0.9238095238095239,0.740458010464134,0.5100401606425703,0.8581081081081081,0.6397984839886048,0.6178343949044586,0.9238095238095239,0.740458010464134
16.0,0.38596491228070173,0.6947368421052632,0.49624059691192274,0.23728813559322035,0.56,0.33333332915249436,0.38596491228070173,0.6947368421052632,0.49624059691192274
17.0,0.40594059405940597,0.4606741573033708,0.4315789423883657,0.22137404580152673,0.2761904761904762,0.24576270692509347,0.37623762376237624,0.42696629213483145,0.3999999950199446
18.0,0.7959183673469388,0.65,0.715596325326151,0.6610169491525424,0.5571428571428572,0.6046511578270538,0.7755102040816326,0.6333333333333333,0.69724770147294
19.0,0.21232876712328766,0.4626865671641791,0.29107980789437726,0.08163265306122448,0.20253164556962025,0.11636363226869435,0.2054794520547945,0.44776119402985076,0.2816901365328749
