cluster_id,rouge_1_p,rouge_1_r,rouge_1_f,rouge_2_p,rouge_2_r,rouge_2_f,rouge_l_p,rouge_l_r,rouge_l_f
1.0,0.36231884057971014,0.539568345323741,0.43352600675381736,0.14376996805111822,0.26011560693641617,0.18518518060009495,0.3285024154589372,0.4892086330935252,0.39306357900815275
2.0,0.16756756756756758,0.26495726495726496,0.2052980084985309,0.012244897959183673,0.02127659574468085,0.01554403681374135,0.13513513513513514,0.21367521367521367,0.1655629091607826
3.0,0.2857142857142857,0.29714285714285715,0.29131652161256666,0.11737089201877934,0.12376237623762376,0.12048192271435643,0.25274725274725274,0.26285714285714284,0.25770307623441535
4.0,0.3727810650887574,0.4666666666666667,0.41447367927306966,0.15725806451612903,0.22033898305084745,0.18352940690424926,0.2958579881656805,0.37037037037037035,0.32894736348359593
5.0,0.28901734104046245,0.32051282051282054,0.3039513627945049,0.11063829787234042,0.13541666666666666,0.12177985453548275,0.21965317919075145,0.24358974358974358,0.23100303452702775
6.0,0.3435114503816794,0.3879310344827586,0.3643724646540674,0.24050632911392406,0.27941176470588236,0.25850339638854186,0.31297709923664124,0.35344827586206895,0.33198380068645617
7.0,0.20952380952380953,0.275,0.23783783292914545,0.07086614173228346,0.09473684210526316,0.08108107618496906,0.18095238095238095,0.2375,0.20540540049671305
8.0,0.34519572953736655,0.6879432624113475,0.45971563536072874,0.17154811715481172,0.4530386740331492,0.2488619080034356,0.33451957295373663,0.6666666666666666,0.4454976258820557
9.0,0.5681818181818182,0.423728813559322,0.48543688830992554,0.38596491228070173,0.2732919254658385,0.31999999514604965,0.5454545454545454,0.4067796610169492,0.46601941258177026
10.0,0.39444444444444443,0.5107913669064749,0.4451410609133165,0.21923076923076923,0.3114754098360656,0.25733633826618235,0.37222222222222223,0.48201438848920863,0.42006269100736043
11.0,0.4017467248908297,0.6013071895424836,0.4816753878680684,0.2225609756097561,0.3802083333333333,0.2807692261112426,0.37554585152838427,0.5620915032679739,0.4502617753026233
12.0,0.36551724137931035,0.45689655172413796,0.4061302632609622,0.21875,0.27450980392156865,0.24347825593345948,0.3448275862068966,0.43103448275862066,0.3831417575138357
13.0,0.40930232558139534,0.5398773006134969,0.4656084607030878,0.18012422360248448,0.27488151658767773,0.21763601773092248,0.3627906976744186,0.4785276073619632,0.41269840779303496
14.0,0.3723404255319149,0.26515151515151514,0.3097345084156943,0.10743801652892562,0.07647058823529412,0.0893470741795683,0.2872340425531915,0.20454545454545456,0.2389380482387032
15.0,0.5282051282051282,0.7463768115942029,0.6186186137651165,0.3758169934640523,0.5927835051546392,0.45999999525088003,0.517948717948718,0.7318840579710145,0.6066066017531045
16.0,0.3333333333333333,0.421875,0.3724137881721761,0.1366906474820144,0.21839080459770116,0.1681415881850577,0.32098765432098764,0.40625,0.3586206847239002
17.0,0.6066666666666667,0.7982456140350878,0.6893939344869147,0.46919431279620855,0.7279411764705882,0.5706051825534637,0.6,0.7894736842105263,0.6818181769111571
18.0,0.5238095238095238,0.6666666666666666,0.5866666617386667,0.41935483870967744,0.5701754385964912,0.48327137058083774,0.5,0.6363636363636364,0.5599999950720002
19.0,0.25280898876404495,0.4326923076923077,0.3191489315145114,0.11336032388663968,0.23140495867768596,0.15217390862963742,0.21348314606741572,0.36538461538461536,0.2695035414435894
20.0,0.47580645161290325,0.8194444444444444,0.6020408116784675,0.38961038961038963,0.7317073170731707,0.50847457173657,0.45161290322580644,0.7777777777777778,0.5714285667805082
21.0,0.5039370078740157,0.48854961832061067,0.49612402600895383,0.28378378378378377,0.2545454545454545,0.2683706020435036,0.4566929133858268,0.44274809160305345,0.4496123981019771
22.0,0.7282608695652174,0.432258064516129,0.5425101167827698,0.49230769230769234,0.2857142857142857,0.3615819162565036,0.6630434782608695,0.3935483870967742,0.49392712083135276
23.0,0.4472361809045226,0.7295081967213115,0.5545171292440874,0.32752613240418116,0.6225165562913907,0.4292237397742958,0.4321608040201005,0.7049180327868853,0.5358255404590406
24.0,0.22839506172839505,0.3217391304347826,0.26714800958438145,0.03587443946188341,0.061068702290076333,0.04519773545070111,0.2222222222222222,0.3130434782608696,0.2599277929778832
25.0,0.4942528735632184,0.593103448275862,0.5391849480193788,0.34146341463414637,0.4329896907216495,0.3818181768880166,0.47126436781609193,0.5655172413793104,0.5141065781134226
26.0,0.35570469798657717,0.4690265486725664,0.40458014776615586,0.16055045871559634,0.2517985611510791,0.19607842661739217,0.31543624161073824,0.415929203539823,0.3587786210485986
27.0,0.2392638036809816,0.2689655172413793,0.25324674826383037,0.05116279069767442,0.057291666666666664,0.05405404907002201,0.2147239263803681,0.2413793103448276,0.22727272228980447
28.0,0.43478260869565216,0.6818181818181818,0.5309734465721669,0.24290220820189273,0.43258426966292135,0.31111110650537704,0.41545893719806765,0.6515151515151515,0.50737462651317
29.0,0.49404761904761907,0.8469387755102041,0.6240601457222003,0.3888888888888889,0.7398373983739838,0.5098039170519973,0.4880952380952381,0.8367346938775511,0.6165413487297191
30.0,0.44936708860759494,0.47019867549668876,0.45954692056890906,0.2304147465437788,0.24509803921568626,0.23752968621616904,0.43037974683544306,0.4503311258278146,0.44012944484075367
31.0,0.43010752688172044,0.5063291139240507,0.4651162741028935,0.25390625,0.3282828282828283,0.28634360741640635,0.3978494623655914,0.46835443037974683,0.4302325531726609
32.0,0.7786885245901639,0.5277777777777778,0.629139068032104,0.6510067114093959,0.4311111111111111,0.5187165727465757,0.7540983606557377,0.5111111111111111,0.6092715183632297
33.0,0.6544117647058824,0.5144508670520231,0.5760517750069649,0.48295454545454547,0.3695652173913043,0.41871920691111164,0.6029411764705882,0.47398843930635837,0.530744331641269
34.0,0.5797101449275363,0.3418803418803419,0.43010752221470694,0.4155844155844156,0.2302158273381295,0.29629629170824767,0.5797101449275363,0.3418803418803419,0.43010752221470694
35.0,0.6,0.4838709677419355,0.5357142807716837,0.5217391304347826,0.40336134453781514,0.45497629839940706,0.5866666666666667,0.4731182795698925,0.523809518866922
36.0,0.2,0.1574074074074074,0.17616579817981706,0.039603960396039604,0.02877697841726619,0.033333328458681276,0.18823529411764706,0.14814814814814814,0.16580310387929892
37.0,0.5392156862745098,0.625,0.5789473634481995,0.25196850393700787,0.26666666666666666,0.25910930674490656,0.4803921568627451,0.5568181818181818,0.5157894687113574
38.0,0.5196078431372549,0.5096153846153846,0.5145631017965879,0.3974358974358974,0.4626865671641791,0.42758620192532704,0.49019607843137253,0.4807692307692308,0.4854368882043548
39.0,0.41637010676156583,0.785234899328859,0.5441860419828015,0.2752941176470588,0.6062176165803109,0.37864077240367194,0.38434163701067614,0.7248322147651006,0.5023255768665225
40.0,0.448,0.5333333333333333,0.48695651677693763,0.26582278481012656,0.3181818181818182,0.2896551674539834,0.392,0.4666666666666667,0.42608695155954635
41.0,0.43125,0.5307692307692308,0.47586206401902503,0.23444976076555024,0.296969696969697,0.2620320806307016,0.39375,0.4846153846153846,0.43448275367419736
42.0,0.32413793103448274,0.618421052631579,0.425339362003235,0.20634920634920634,0.42391304347826086,0.2775800667701777,0.3103448275862069,0.5921052631578947,0.4072398144919228
