name,mean,min,max,std
rouge_1_p,0.4432450996978845,0.08695652173913043,0.8947368421052632,0.19284817189287057
rouge_1_r,0.12973328402490442,0.017094017094017096,0.39285714285714285,0.06639599134028532
rouge_1_f,0.19700622847279486,0.028571425825510473,0.536585361522903,0.0924673769058715
rouge_2_p,0.2005534817697188,0.0,0.7222222222222222,0.1935192711052729
rouge_2_r,0.04674992815612861,0.0,0.25396825396825395,0.04887358578270601
rouge_2_f,0.07436184740491616,0.0,0.3636363595686984,0.07481334081826144
rouge_l_p,0.39296722006183654,0.08695652173913043,0.7894736842105263,0.1814197734990319
rouge_l_r,0.11513689194070566,0.017094017094017096,0.35714285714285715,0.06152593434412828
rouge_l_f,0.1747947198094569,0.028571425825510473,0.4878048737180251,0.08644242222735192
