name,mean,min,max,std
rouge_1_p,0.28677019560997463,0.27624309392265195,0.2972972972972973,0.014887569978692429
rouge_1_r,0.5535516093229744,0.5188679245283019,0.5882352941176471,0.049050137429699485
rouge_1_f,0.37697335674802335,0.3759398452753124,0.3780068682207343,0.0014616059415760423
rouge_2_p,0.08205669788273615,0.0781758957654723,0.0859375,0.0054882829871207555
rouge_2_r,0.19365079365079366,0.17777777777777778,0.20952380952380953,0.02244783432338246
rouge_2_f,0.11524046660476055,0.1085972808250242,0.12188365238449689,0.009394883427067218
rouge_l_p,0.2512766910556966,0.2430939226519337,0.2594594594594595,0.011572182054359522
rouge_l_r,0.4852386237513874,0.4528301886792453,0.5176470588235295,0.04583244841431121
rouge_l_f,0.33036198295271035,0.32989690258499554,0.33082706332042516,0.0006577229636157499
