name,mean,min,max,std
rouge_1_p,0.3928909168288166,0.14130434782608695,1.0,0.14491161348911444
rouge_1_r,0.38707854144645415,0.11627906976744186,0.7603305785123967,0.12074268397537403
rouge_1_f,0.37963992124027135,0.12987012493843836,0.758620684665742,0.11244477062101017
rouge_2_p,0.18365286555614538,0.0,1.0,0.1618517662107964
rouge_2_r,0.17033465965101777,0.0,0.6837606837606838,0.13167009765334559
rouge_2_f,0.1697962488999446,0.0,0.6956521689145558,0.13170828089966682
rouge_l_p,0.35866041491651784,0.12871287128712872,1.0,0.14781039108489977
rouge_l_r,0.35162456645268764,0.09917355371900827,0.71900826446281,0.1216492469297617
rouge_l_f,0.3455761458734875,0.11940298028266647,0.7471264317921787,0.11617155770664844
