name,mean,min,max,std
rouge_1_p,0.2723861724677075,0.1134020618556701,0.5533980582524272,0.15210529559606534
rouge_1_r,0.4104764324240523,0.171875,0.6263736263736264,0.13381690057883935
rouge_1_f,0.3158267426370345,0.13664595794298076,0.5876288609985121,0.1323424901024851
rouge_2_p,0.11514052331969835,0.02608695652173913,0.41732283464566927,0.13947016359837475
rouge_2_r,0.1659020825181311,0.04054054054054054,0.4774774774774775,0.13599912257331334
rouge_2_f,0.1303928723286838,0.031746026981328224,0.4453781462831015,0.14004567231406703
rouge_l_p,0.2537114909495709,0.1134020618556701,0.5533980582524272,0.1581608096207746
rouge_l_r,0.37469373608165324,0.171875,0.6263736263736264,0.1308458557368888
rouge_l_f,0.29162671583538535,0.13664595794298076,0.5876288609985121,0.13894218119346402
