cluster_id,rouge_1_p,rouge_1_r,rouge_1_f,rouge_2_p,rouge_2_r,rouge_2_f,rouge_l_p,rouge_l_r,rouge_l_f
1.0,0.21739130434782608,0.42452830188679247,0.28753993162286035,0.05120481927710843,0.1259259259259259,0.07280513507604716,0.19806763285024154,0.3867924528301887,0.26198082619155044
2.0,0.21052631578947367,0.47058823529411764,0.29090908663801657,0.05725190839694656,0.14285714285714285,0.08174386512484336,0.17894736842105263,0.4,0.24727272300165296
3.0,0.16342412451361868,0.35,0.2228116667478137,0.05060240963855422,0.15217391304347827,0.07594936334313267,0.14396887159533073,0.30833333333333335,0.19628646780882167
4.0,0.2185792349726776,0.40816326530612246,0.2846975043543015,0.04435483870967742,0.08088235294117647,0.05729166209201426,0.17486338797814208,0.32653061224489793,0.2277580025749421
5.0,0.6,0.7009345794392523,0.6465517191680291,0.5,0.6212121212121212,0.554054049112491,0.568,0.6635514018691588,0.6120689605473394
6.0,0.4065040650406504,0.5494505494505495,0.4672897147379684,0.2847682119205298,0.38738738738738737,0.3282442699257037,0.3983739837398374,0.5384615384615384,0.45794392034544507
7.0,0.1134020618556701,0.171875,0.13664595794298076,0.02608695652173913,0.04054054054054054,0.031746026981328224,0.1134020618556701,0.171875,0.13664595794298076
8.0,0.2358490566037736,0.5319148936170213,0.3267973813644325,0.031791907514450865,0.0873015873015873,0.0466101655777797,0.2028301886792453,0.4574468085106383,0.28104574737750443
9.0,0.7017543859649122,0.43478260869565216,0.5369127469537409,0.4393939393939394,0.2283464566929134,0.30051813021450247,0.6666666666666666,0.41304347826086957,0.5100671093698483
10.0,0.2658959537572254,0.4144144144144144,0.32394365721012697,0.07954545454545454,0.14893617021276595,0.1037036991648836,0.24855491329479767,0.38738738738738737,0.3028168966467467
11.0,0.3081967213114754,0.8034188034188035,0.44549762632409434,0.15889830508474576,0.5102040816326531,0.24232632917316743,0.2983606557377049,0.7777777777777778,0.4312796168454213
12.0,0.24,0.3,0.2666666617283951,0.06711409395973154,0.09174311926605505,0.07751937496514663,0.23,0.2875,0.2555555506172841
13.0,0.3742690058479532,0.5378151260504201,0.4413793055055886,0.16996047430830039,0.27564102564102566,0.2102689439364902,0.3508771929824561,0.5042016806722689,0.4137930986090369
14.0,0.6020408163265306,0.5619047619047619,0.5812807831832852,0.4957983193277311,0.4244604316546763,0.4573643361153177,0.5816326530612245,0.5428571428571428,0.5615763496857483
15.0,0.2546583850931677,0.3904761904761905,0.308270671913336,0.0703125,0.12162162162162163,0.08910890624840727,0.20496894409937888,0.3142857142857143,0.2481202959734864
16.0,0.22641509433962265,0.37894736842105264,0.28346456224657457,0.049079754601226995,0.128,0.07095343280023228,0.1949685534591195,0.3263157894736842,0.24409448350641708
17.0,0.31868131868131866,0.3258426966292135,0.32222221722283956,0.05217391304347826,0.05714285714285714,0.05454544955578558,0.27472527472527475,0.2808988764044944,0.27777777277839516
18.0,0.2459016393442623,0.25,0.24793387929786226,0.0684931506849315,0.07142857142857142,0.06993006493227089,0.18032786885245902,0.18333333333333332,0.18181817681852347
19.0,0.14285714285714285,0.3582089552238806,0.20425531507252154,0.021929824561403508,0.06329113924050633,0.032573286080064955,0.125,0.31343283582089554,0.1787234001789046
